Retailer,Brand,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,PUMA,1128299,1/24/2021,West,Utah,Salt Lake City,Fast-R NITRO Elite 'Marathon Series' Men's Running Shoes,658,53,34848,16030,46%,Outlet
West Gear,PUMA,1128299,1/24/2021,West,Utah,Salt Lake City,Deviate NITRO 2 'Marathon Series' Men's Running Shoes,466,132,61476,20902,34%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Utah,Salt Lake City,ForeverRun NITRO Men's Running Shoes,438,153,67064,27496,41%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Utah,Salt Lake City,SOFTRIDE One4all Men's Walking Shoes,125,123,15330,6438,42%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Utah,Salt Lake City,PWR Nitro Squared one8 Men's Training Shoes,268,123,33021,12218,37%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Fast-Trac NITRO GORE-TEXÂ® Men's Trail Running Shoes,356,200,71227,24930,35%,In-store
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,PUMA x FIRST MILE Velocity NITRO 2 Men's Running Shoes,356,125,44517,17807,40%,In-store
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Cell Fraction Fade Men's Running Shoes,100,325,32402,9721,30%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Cricket Square Men's Shoes,64,475,30569,10699,35%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,UltraRide ProFoam Men's Running Shoes,136,325,44066,15423,35%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,HYBRID Fuego Men's Running Shoes,100,350,34895,12213,35%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,SOFTRIDE Enzo Nxt Men's Running Shoes,83,250,20678,7237,35%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Erupter Men's Running Shoes,71,100,7066,2826,40%,In-store
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Pacer Styx Men's Running Sneakers,62,300,18485,5545,30%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Incinerate Unisex Running Shoes,68,475,32521,11382,35%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Pacer Styx Men's Running Sneakers,62,275,16945,5931,35%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,NRGY Comet Unisex Running Shoes,68,325,21984,7694,35%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Lex Men's Training Shoes,131,225,29583,10354,35%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Flyer Runner Engineered Knit Men's Shoes,68,125,8455,3382,40%,In-store
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Wish Men's Walking Shoes,55,300,16595,4978,30%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Corode Men's Sneakers,59,500,29438,10303,35%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,SOFTRIDE Enzo Nxt Men's Running Shoes,78,350,27415,9595,35%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Cricket Square Men's Shoes,68,350,23963,8387,35%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,SOFTRIDE Enzo Nxt Men's Running Shoes,90,275,24855,8699,35%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Fire Runner Profoam Unisex Running Shoes,77,175,13516,5406,40%,In-store
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Lex Men's Training Shoes,140,525,73342,22003,30%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Disperse XT 2 Off-Season Men's Training Shoes,85,775,66225,23179,35%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Puma Foam Stride Men's Running Shoes,58,650,37379,13083,35%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Scorch Runner V2 Men's Shoes,68,650,44503,15576,35%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Aviator Profoam Sky Women's Running Shoes,99,525,51766,18118,35%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,PUMA Bowling 22.1 Unisex Cricket Shoes,307,400,122729,49092,40%,In-store
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Equate SL Men's Running Shoes,123,700,86282,25885,30%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,ATTACANTO Men's Indoor Court Shoes,74,850,62853,21999,35%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Enzo IMEVA Tec Mesh Men's Running Shoes,75,700,52721,18452,35%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Emergence Men's Running Shoes,75,650,48955,17134,35%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Emergence Men's Running Shoes,75,550,41423,14498,35%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Erupter Men's Running Shoes,83,600,49627,19851,40%,In-store
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,PUMA x one8 22 FH Rubber Unisex Cricket Shoes,142,600,85463,25639,30%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,PUMA 22 FH Rubber Unisex Cricket Shoes,142,800,113951,39883,35%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,FUTURE ULTIMATE FG/AG Women's Football Boots,329,775,254773,89171,35%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,NRGY Dynamo Futuro Men's Running Shoes,80,650,51982,18194,35%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Liberate Nitro 2 Men's Running Shoes,301,425,128071,44825,35%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,ATTACANTO TT Men's Football Boots,74,425,31427,12571,40%,In-store
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Mega NRGY Men's Running Shoes,90,250,22527,6758,30%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,ForeverRun NITRO Men's Running Shoes,438,450,197248,69037,35%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,SOFTRIDE Enzo Nxt Men's Running Shoes,121,450,54234,18982,35%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Electrify NITRO 3 Knit Men's Running Shoes,301,250,75336,26367,35%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Flair Unisex Running Shoes,54,200,10844,3795,35%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,PUMA x one8 22 FH Rubber Unisex Cricket Shoes,151,225,34021,13608,40%,In-store
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,PUMA x First Mile Electrify NITRO 3 Men's Running Shoes,301,250,75336,22601,30%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Electrify NITRO 3 Men's Running Shoes,274,350,95881,33558,35%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Explore Nitro Men's Hiking Shoes,301,525,158205,55372,35%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Voyage NITRO 3 Men's Running Shoes,356,350,124648,43627,35%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Fast-Trac NITRO 2 Men's Running Shoes,301,325,97936,34278,35%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Flair 2 Unisex Running Shoes,59,300,17663,7065,40%,In-store
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Incinerate Unisex Running Shoes,64,350,22525,6757,30%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,ATTACANTO TT Men's Football Boots,74,575,42518,14881,35%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Robust Unisex Running Shoes,55,650,35599,12460,35%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Electrify NITRO 3 Men's Running Shoes,274,475,130124,45543,35%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Retaliate 2 Unisex Running Shoes,66,450,29577,10352,35%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Retaliate 2 Unisex Running Shoes,66,425,27934,11173,40%,In-store
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Robust Unisex Running Shoes,62,550,33889,10167,30%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,ULTRA MATCH IT Men's Indoor Court Shoes,115,750,86281,30198,35%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,PUMA 22 FH Rubber Unisex Cricket Shoes,142,750,106829,37390,35%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Flair 2 Unisex Running Shoes,64,550,35396,12389,35%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Magnify Nitro Surge Men's Running Shoes,288,550,158204,55371,35%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Flair Unisex Running Shoes,62,475,29268,11707,40%,In-store
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Retaliate 2 Unisex Running Shoes,60,575,34642,10393,30%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Aviator Profoam Sky Women's Running Shoes,103,400,41195,16478,40%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Velocity Nitro 2 Run 75th Anniversary Edition Men's Shoes,214,400,85468,34187,40%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,ForeverRun NITRO Men's Running Shoes,307,400,122729,49092,40%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Liberate Nitro 2 Men's Running Shoes,301,250,75336,30134,40%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Electrify NITRO 3 Men's Running Shoes,274,200,54789,24655,45%,In-store
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Flyer Flex Strap Unisex Running Shoes,58,450,26001,9100,35%,In-store
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,Enzo 2 Clean Unisex Running Shoes,71,500,35329,14132,40%,In-store
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,ULTRA PLAY Men's Indoor Sports Shoes,110,400,43825,17530,40%,In-store
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,ATTACANTO FG/AG Men's Football Boots,74,400,29578,11831,40%,In-store
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Magnify Nitro Knit Men's Running Shoes,226,58,13108,6292,48%,Online
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Magnify Nitro Surge Men's Running Shoes,288,38,10930,5684,52%,Online
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Fast-Trac NITRO 2 Men's Running Shoes,301,85,25614,10246,40%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,SOFTRIDE Premier Slip-On Men's Walking Shoes,85,128,10938,5360,49%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Voyage NITRO 2 Men's Trail Running Shoes,329,85,27943,13413,48%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,ULTRA ULTIMATE FG/AG Women's Football Boots,296,88,26036,11716,45%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,ForeverRun NITRO Men's Running Shoes,438,65,28491,13676,48%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Fast-Trac NITRO 2 Men's Running Shoes,301,26,7835,4152,53%,Online
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Deviate Nitro Elite 2 Men's Running Shoes,493,87,42902,18019,42%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,ForeverRun NITRO Knit Men's Running Shoes,438,124,54353,25002,46%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Twitch Runner Unisex Running Shoes,82,83,6820,3342,49%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Resolve Smooth Unisex Running Shoes,58,85,4888,2346,48%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,PWRFrame RE:Collection Men's Training Shoes,123,63,7765,3883,50%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Deviate NITRO 2 Men's Running Shoes,438,36,15780,7890,50%,Online
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,PUMA 22 FH Rubber Unisex Cricket Shoes,160,84,13461,6057,45%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Deviate Nitro 2 Wide Men's Running Shoes,438,145,63558,28601,45%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,ULTRA PLAY TT Men's Football Boots,96,105,10066,4630,46%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Deviate NITRO 2 Men's Running Shoes,438,95,41641,20821,50%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Incinerate Unisex Running Shoes,73,83,6024,2891,48%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Velocity Nitro 2 Men's Running Shoes,230,44,10125,5569,55%,Online
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Fuse 2.0 Hyperwave Men's Training Shoes,151,158,23804,10712,45%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Deviate NITRO 2 Men's Running Shoes,438,225,98624,48326,49%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,PUMA x FIRST MILE Velocity Nitro 2 Men's Running Shoes,249,169,42130,20644,49%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Deviate Nitro 2 Run 75th Anniversary Edition Men's Running Shoes,263,189,49704,22864,46%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Resolve Street Spark Unisex Running Shoes,89,158,14064,7032,50%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,ATTACANTO FG/AG Men's Football Boots,74,108,7986,4233,53%,Online
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,FAST-FWD Nitro Elite Run 75th Anniversary Edition Men's Shoes,438,189,82844,37280,45%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Cell Vive Unisex Training Shoes,77,255,19694,9453,48%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Magnify NITRO 2 Men's Running Shoes,411,196,80543,37855,47%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Magnify NITRO 2 Men's Running Shoes,411,163,66982,31481,47%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,SOFTRIDE Fly Men's Walking Shoes,86,165,14235,6833,48%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Velocity Nitro 2 Men's Running Shoes,329,156,51283,25642,50%,Online
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,ATTACANTO FG/AG Men's Football Boots,74,150,11092,4659,42%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Cell Fraction Mesh Men's Running Shoes,115,200,23008,11044,48%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,PWRFrame Off-Season Men's Training Shoes,123,233,28720,14073,49%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Twitch Runner Unisex Running Shoes,90,195,17625,8636,49%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,SOFTRIDE Cruise Bold Unisex Walking Shoes,75,119,8962,4123,46%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Resolve Street Spark Unisex Running Shoes,89,128,11394,6039,53%,Online
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Magnify Nitro Knit Men's Running Shoes,411,73,29998,13199,44%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,ForeverRUN NITRO Men's Running Shoes,466,122,56819,25568,45%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Cricket Square Men's Shoes,75,122,9188,4227,46%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,SOFTRIDE One4all Men's Walking Shoes,84,75,6265,2819,45%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,KING Top Unisex Turf Trainers,197,52,10256,4718,46%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Fusion Tech Spikeless Men's Golf Shoes,123,59,7272,3854,53%,Online
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,SOFTRIDE Premier Men's Running Shoes,110,73,7998,3359,42%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Fast-Trac NITRO Men's Trail Running Shoes,301,102,30737,14446,47%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Fast-FWD Nitro Elite Men's Running Shoes,548,142,77804,35790,46%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Deviate NITRO 2 Men's Running Shoes,263,91,23932,11727,49%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,ULTRA MATCH Men's Turf Trainers,163,81,13202,6337,48%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,ULTRA MATCH Men's Turf Trainers,163,75,12224,6601,54%,Online
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,SOFTRIDE Cruise Bold Unisex Walking Shoes,75,105,7908,3400,43%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,ULTRA PLAY Men's Turf Trainers,110,173,18954,8719,46%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Better Foam Emerge Street Men's Running Shoes,98,195,19067,9534,50%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Better Foam Emerge Men's Running Shoes,83,128,10587,5294,50%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,SOFTRIDE Fly Men's Walking Shoes,86,131,11302,5199,46%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,VITORIA FG/AG Men's Football Boots,74,111,8208,4432,54%,Online
West Gear,PUMA,1128299,11/24/2021,West,Oregon,Portland,Voyage NITRO 2 GORE-TEXÂ® Men's Trail Running Shoes,285,149,42451,17829,42%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Electrify Nitro 2 Winterised Men's Running Shoes,197,188,37080,17798,48%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,PWRFrame Men's Training Shoes,115,218,25079,11787,47%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,FUTURE ULTIMATE FG/AG Men's Football Boots,329,165,54242,24409,45%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,Twitch Runner Unisex Running Shoes,90,143,12925,5816,45%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,SOFTRIDE Premier Men's Running Shoes,110,133,14572,7286,50%,Online
West Gear,PUMA,1128299,12/23/2021,West,Oregon,Portland,VITORIA FG/AG Men's Football Boots,68,173,11702,4681,40%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,SOFTRIDE Premier Slip-On Men's Walking Shoes,107,100,10682,5448,51%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Incinerate Unisex Running Shoes,68,100,6847,3697,54%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,ULTRA PLAY Men's Football Boots,116,112,13038,7041,54%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Viz Runner Men's Running Shoes,105,68,7171,3944,55%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Equate SL Men's Running Shoes,164,58,9533,5624,59%,Online
West Gear,PUMA,1128299,1/17/2021,West,Oregon,Portland,Foreverrun Nitro one8 Men's Running Shoes,279,122,34090,16363,48%,Online
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,Flyer Flex Knit Unisex Running Shoes,68,140,9470,5019,53%,Online
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,Pure XT Fresh Men's Training Shoes,96,116,11184,5704,51%,Online
West Gear,PUMA,1128299,2/17/2021,West,Oregon,Portland,Court Rider 2.0 Unisex Basketball Shoes,151,120,18079,9401,52%,Online
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,Twitch Runner Unisex Running Shoes,95,64,6100,2501,41%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,KING Hero 21 Unisex Football Boots,123,43,5300,2332,44%,Outlet
West Gear,PUMA,1128299,2/24/2021,West,Oregon,Portland,ForeverRun NITRO Men's Running Shoes,307,98,30069,10524,35%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Voyage NITRO 2 Men's Trail Running Shoes,263,143,37607,15043,40%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Magnify Nitro Surge Men's Running Shoes,230,98,22551,9246,41%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Cell Vive Bright Men's Running Shoes,75,112,8435,3205,38%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,Cell Fraction Mesh Men's Running Shoes,105,75,7909,2926,37%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,ForeverRun NITRO Sunset Men's Running Shoes,466,30,13972,6148,44%,Outlet
West Gear,PUMA,1128299,3/23/2021,West,Oregon,Portland,ULTRA PLAY Men's Football Boots,137,90,12326,4314,35%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Velocity Nitro 2 Men's Running Shoes,329,166,54571,21283,39%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Pure XT Fresh Men's Training Shoes,125,88,10967,4497,41%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,TACTO II Men's Indoor Turf Football Boots,88,114,9991,4096,41%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,ULTRA MATCH Men's Football Boots,153,70,10738,3973,37%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Grandeur Unisex Running Shoes,75,39,2937,1234,42%,Outlet
West Gear,PUMA,1128299,4/24/2021,West,Oregon,Portland,Deviate NITRO 2 Men's Running Shoes,438,90,39450,13413,34%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Velocity NITRO 2 WTR Men's Running Shoes,214,155,33119,13910,42%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,ULTRA PRO Men's Football Boots,197,109,21498,8599,40%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Aviator Profoam Sky Women's Running Shoes,121,119,14342,5593,39%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,SOFTRIDE Cruise Bold Unisex Walking Shoes,75,94,7080,2761,39%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Pure XT Fresh Men's Training Shoes,125,58,7229,3181,44%,Outlet
West Gear,PUMA,1128299,5/25/2021,West,Oregon,Portland,Resolve Street Unisex Running Shoes,71,173,12366,4452,36%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,PUMA Spike 22.2 Cricket Shoes,192,240,46021,17488,38%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,PUMA Spike 22.1 Unisex Cricket Shoes,329,202,66405,27226,41%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,one8 Virat Kohli SOFTRIDE Premier Unisex Walking Shoes,123,208,25638,9999,39%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Fusion Nitro Unisex Basketball Shoes,181,179,32362,13269,41%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Lex Men's Training Shoes,89,140,12462,5732,46%,Outlet
West Gear,PUMA,1128299,6/24/2021,West,Oregon,Portland,Fast-Trac NITRO Men's Trail Running Shoes,181,231,41764,13782,33%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Rapido III Men's Indoor Court Shoes,82,298,24485,10284,42%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Grip Fusion Pro Men's Golf Shoes,148,217,32098,13160,41%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Deviate Nitro Elite 2 Men's Running Shoes,493,221,108980,45772,42%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Electrify Nitro 2 Men's Running Shoes,301,171,51530,21127,41%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,PWRFrame Men's Training Shoes,144,198,28474,13098,46%,Outlet
West Gear,PUMA,1128299,7/23/2021,West,Oregon,Portland,Hustle XT Men's Running Shoes,110,204,22351,7823,35%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,TACTO II FG/AG Men's Football Boots,88,256,22437,8302,37%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,ULTRA PLAY FG/AG Football Boots Men,131,256,33659,14137,42%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Fire Runner Profoam Unisex Running Shoes,123,215,26501,10600,40%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,Disperse XT 2 Unisex Training Shoes,90,128,11569,4396,38%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,ULTRA MATCH Men's Football Boots,163,136,22166,9310,42%,Outlet
West Gear,PUMA,1128299,8/24/2021,West,Oregon,Portland,ULTRA MATCH Men's Football Boots,163,88,14343,5307,37%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Magnify Nitro Knit Men's Running Shoes,307,149,45716,16915,37%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,SOFTRIDE Enzo Nxt Men's Running Shoes,136,158,21423,8141,38%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,PUMA Spike 22.2 Cricket Shoes,192,83,15916,6685,42%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,PUMA 22 FH Rubber Unisex Cricket Shoes,142,62,8831,3709,42%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,Liberate Nitro 2 Men's Running Shoes,181,77,13921,5847,42%,Outlet
West Gear,PUMA,1128299,9/25/2021,West,Oregon,Portland,TACTO II Men's Foo Turf Trainers,110,85,9313,2980,32%,Outlet
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,TACTO II Men's Foo Turf Trainers,110,119,13038,5085,39%,Outlet
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,ForeverRUN NITRO Men's Running Shoes,466,179,83365,31679,38%,Outlet
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,ForeverRun NITRO Sunset Men's Running Shoes,466,109,50764,18783,37%,Outlet
West Gear,PUMA,1128299,10/24/2021,West,Oregon,Portland,Ultra Play Men's Indoor Sports Shoes,164,114,18737,7307,39%,Outlet
